ID,delinquent,Sdelinquent,term,gender,age,FICO
10915,Yes,1,36 months,Female,>25,300-500
10916,Yes,1,36 months,Female,>25,300-500
10917,Yes,1,36 months,Female,>25,300-500
10918,Yes,1,36 months,Female,>25,300-500
10919,Yes,1,36 months,Female,>25,300-500
10920,Yes,1,36 months,Female,>25,300-500
10921,Yes,1,36 months,Female,>25,300-500
10922,Yes,1,36 months,Female,>25,300-500
10923,Yes,1,36 months,Female,>25,300-500
10924,Yes,1,36 months,Female,>25,300-500
10925,Yes,1,36 months,Female,>25,300-500
10926,Yes,1,36 months,Female,>25,300-500
10927,Yes,1,36 months,Female,>25,300-500
10928,Yes,1,36 months,Female,>25,300-500
10929,Yes,1,36 months,Female,>25,300-500
10930,Yes,1,36 months,Female,>25,300-500
10931,Yes,1,36 months,Female,>25,300-500
10932,Yes,1,36 months,Female,>25,300-500
10933,Yes,1,36 months,Female,>25,300-500
10934,Yes,1,36 months,Female,>25,300-500
10935,Yes,1,36 months,Female,>25,300-500
10936,Yes,1,36 months,Female,>25,300-500
10937,Yes,1,36 months,Female,>25,300-500
10938,Yes,1,36 months,Female,>25,300-500
10939,Yes,1,36 months,Female,>25,300-500
10940,Yes,1,36 months,Female,>25,300-500
10941,Yes,1,36 months,Female,>25,300-500
10942,Yes,1,36 months,Female,>25,300-500
10943,Yes,1,36 months,Female,>25,300-500
10944,Yes,1,36 months,Female,>25,300-500
10945,Yes,1,36 months,Female,>25,300-500
10946,Yes,1,36 months,Female,>25,300-500
10947,Yes,1,36 months,Female,>25,300-500
10948,Yes,1,36 months,Female,>25,300-500
10949,Yes,1,36 months,Female,>25,300-500
10950,Yes,1,36 months,Female,>25,300-500
10951,Yes,1,36 months,Female,>25,300-500
10952,Yes,1,36 months,Female,>25,300-500
10953,Yes,1,36 months,Female,>25,300-500
10954,Yes,1,36 months,Female,>25,300-500
10955,Yes,1,36 months,Female,>25,300-500
10956,Yes,1,36 months,Female,>25,300-500
10957,Yes,1,36 months,Female,>25,300-500
10958,Yes,1,36 months,Female,>25,300-500
10959,Yes,1,36 months,Female,>25,300-500
10960,Yes,1,36 months,Female,>25,300-500
10961,Yes,1,36 months,Female,>25,300-500
10962,Yes,1,36 months,Female,>25,300-500
10963,Yes,1,36 months,Female,>25,300-500
10964,Yes,1,36 months,Female,>25,300-500
10965,Yes,1,36 months,Female,>25,300-500
10966,Yes,1,36 months,Female,>25,300-500
10967,Yes,1,36 months,Female,>25,300-500
10968,Yes,1,36 months,Female,>25,300-500
10969,Yes,1,36 months,Female,>25,300-500
10970,Yes,1,36 months,Female,>25,300-500
10971,Yes,1,36 months,Female,>25,300-500
10972,Yes,1,36 months,Female,>25,300-500
10973,Yes,1,36 months,Female,>25,300-500
10974,Yes,1,36 months,Female,>25,300-500
10975,Yes,1,36 months,Female,>25,300-500
10976,Yes,1,36 months,Female,>25,300-500
10977,Yes,1,36 months,Female,>25,300-500
10978,Yes,1,36 months,Female,>25,300-500
10979,Yes,1,36 months,Female,>25,300-500
10980,Yes,1,36 months,Female,>25,300-500
10981,Yes,1,36 months,Female,>25,300-500
10982,Yes,1,36 months,Female,>25,300-500
10983,Yes,1,36 months,Female,>25,300-500
10984,Yes,1,36 months,Female,>25,300-500
10985,Yes,1,36 months,Female,>25,300-500
10986,Yes,1,36 months,Female,>25,300-500
10987,Yes,1,36 months,Female,>25,300-500
10988,Yes,1,36 months,Female,>25,300-500
10989,Yes,1,36 months,Female,>25,300-500
10990,Yes,1,36 months,Female,>25,300-500
10991,Yes,1,36 months,Female,>25,300-500
10992,Yes,1,36 months,Female,>25,300-500
10993,Yes,1,36 months,Female,>25,300-500
10994,Yes,1,36 months,Female,>25,300-500
10995,Yes,1,36 months,Female,>25,300-500
10996,Yes,1,36 months,Female,>25,300-500
10997,Yes,1,36 months,Female,>25,300-500
10998,Yes,1,36 months,Female,>25,300-500
10999,Yes,1,36 months,Female,>25,300-500
11000,Yes,1,36 months,Female,>25,300-500
11001,Yes,1,36 months,Female,>25,300-500
11002,Yes,1,36 months,Female,>25,300-500
11003,Yes,1,36 months,Female,>25,300-500
11004,Yes,1,36 months,Female,>25,300-500
11005,Yes,1,36 months,Female,>25,300-500
11006,Yes,1,36 months,Female,>25,300-500
11007,Yes,1,36 months,Female,>25,300-500
11008,Yes,1,36 months,Female,>25,300-500
11009,Yes,1,36 months,Female,>25,300-500
11010,Yes,1,36 months,Female,>25,300-500
11011,Yes,1,36 months,Female,>25,300-500
11012,Yes,1,36 months,Female,>25,300-500
11013,Yes,1,36 months,Female,>25,300-500
11014,Yes,1,36 months,Female,>25,300-500
11015,Yes,1,36 months,Female,>25,300-500
11016,Yes,1,36 months,Female,>25,300-500
11017,Yes,1,36 months,Female,>25,300-500
11018,Yes,1,36 months,Female,>25,300-500
11019,Yes,1,36 months,Female,>25,300-500
11020,Yes,1,36 months,Female,>25,300-500
11021,Yes,1,36 months,Female,>25,300-500
11022,Yes,1,36 months,Female,>25,300-500
11023,Yes,1,36 months,Female,>25,300-500
11024,Yes,1,36 months,Female,>25,300-500
11025,Yes,1,36 months,Female,>25,300-500
11026,Yes,1,36 months,Female,>25,300-500
11027,Yes,1,36 months,Female,>25,300-500
11028,Yes,1,36 months,Female,>25,300-500
11029,Yes,1,36 months,Female,>25,300-500
11030,Yes,1,36 months,Female,>25,300-500
11031,Yes,1,36 months,Female,>25,300-500
11032,Yes,1,36 months,Female,>25,300-500
11033,Yes,1,36 months,Female,>25,300-500
11034,Yes,1,36 months,Female,>25,300-500
11035,Yes,1,36 months,Female,>25,300-500
11036,Yes,1,36 months,Female,>25,300-500
11037,Yes,1,36 months,Female,>25,300-500
11038,Yes,1,36 months,Female,>25,300-500
11039,Yes,1,36 months,Female,>25,300-500
11040,Yes,1,36 months,Female,>25,300-500
11041,Yes,1,36 months,Female,>25,300-500
11042,Yes,1,36 months,Female,>25,300-500
11043,Yes,1,36 months,Female,>25,300-500
11044,Yes,1,36 months,Female,>25,300-500
11045,Yes,1,36 months,Female,>25,300-500
11046,Yes,1,36 months,Female,>25,300-500
11047,Yes,1,36 months,Female,>25,300-500
11048,Yes,1,36 months,Female,>25,300-500
11049,Yes,1,36 months,Female,>25,300-500
11050,Yes,1,36 months,Female,>25,300-500
11051,Yes,1,36 months,Female,>25,300-500
11052,Yes,1,36 months,Female,>25,300-500
11053,Yes,1,36 months,Female,>25,300-500
11054,Yes,1,36 months,Female,>25,300-500
11055,Yes,1,36 months,Female,>25,300-500
11056,Yes,1,36 months,Female,>25,300-500
11057,Yes,1,36 months,Female,>25,300-500
11058,Yes,1,36 months,Female,>25,300-500
11059,Yes,1,36 months,Female,>25,300-500
11060,Yes,1,36 months,Female,>25,300-500
11061,Yes,1,36 months,Female,>25,300-500
11062,Yes,1,36 months,Female,>25,300-500
11063,Yes,1,36 months,Female,>25,300-500
11064,Yes,1,36 months,Female,>25,300-500
11065,Yes,1,36 months,Female,>25,300-500
11066,Yes,1,36 months,Female,>25,300-500
11067,Yes,1,36 months,Female,>25,300-500
11068,Yes,1,36 months,Female,>25,300-500
11069,Yes,1,36 months,Female,>25,300-500
11070,Yes,1,36 months,Female,>25,300-500
11071,Yes,1,36 months,Female,>25,300-500
11072,Yes,1,36 months,Female,>25,300-500
11073,Yes,1,36 months,Female,>25,300-500
11074,Yes,1,36 months,Female,>25,300-500
11075,Yes,1,36 months,Female,>25,300-500
11076,Yes,1,36 months,Female,>25,300-500
11077,Yes,1,36 months,Female,>25,300-500
11078,Yes,1,36 months,Female,>25,300-500
11079,Yes,1,36 months,Female,>25,300-500
11080,Yes,1,36 months,Female,>25,300-500
11081,Yes,1,36 months,Female,>25,300-500
11082,Yes,1,36 months,Female,>25,300-500
11083,Yes,1,36 months,Female,>25,300-500
11084,Yes,1,36 months,Female,>25,300-500
11085,Yes,1,36 months,Female,>25,300-500
11086,Yes,1,36 months,Female,>25,300-500
11087,Yes,1,36 months,Female,>25,300-500
11088,Yes,1,36 months,Female,>25,300-500
11089,Yes,1,36 months,Female,>25,300-500
11090,Yes,1,36 months,Female,>25,300-500
11091,Yes,1,36 months,Female,>25,300-500
11092,Yes,1,36 months,Female,>25,300-500
11093,Yes,1,36 months,Female,>25,300-500
11094,Yes,1,36 months,Female,>25,300-500
11095,Yes,1,36 months,Female,>25,300-500
11096,Yes,1,36 months,Female,>25,300-500
11097,Yes,1,36 months,Female,>25,300-500
11098,Yes,1,36 months,Female,>25,300-500
11099,Yes,1,36 months,Female,>25,300-500
11100,Yes,1,36 months,Female,>25,300-500
11101,Yes,1,36 months,Female,>25,300-500
11102,Yes,1,36 months,Female,>25,300-500
11103,Yes,1,36 months,Female,>25,300-500
11104,Yes,1,36 months,Female,>25,300-500
11105,Yes,1,36 months,Female,>25,300-500
11106,Yes,1,36 months,Female,>25,300-500
11107,Yes,1,36 months,Female,>25,300-500
11108,Yes,1,36 months,Female,>25,300-500
11109,Yes,1,36 months,Female,>25,300-500
11110,Yes,1,36 months,Female,>25,300-500
11111,Yes,1,36 months,Female,>25,300-500
11112,Yes,1,36 months,Female,>25,300-500
11113,Yes,1,36 months,Female,>25,300-500
11114,Yes,1,36 months,Female,>25,300-500
11115,Yes,1,36 months,Female,>25,300-500
11116,Yes,1,36 months,Female,>25,300-500
11117,Yes,1,36 months,Female,>25,300-500
11118,Yes,1,36 months,Female,>25,300-500
11119,Yes,1,36 months,Female,>25,300-500
11120,Yes,1,36 months,Female,>25,300-500
11121,Yes,1,36 months,Female,>25,300-500
11122,Yes,1,36 months,Female,>25,300-500
11123,Yes,1,36 months,Female,>25,300-500
11124,Yes,1,36 months,Female,>25,300-500
11125,Yes,1,36 months,Female,>25,300-500
11126,Yes,1,36 months,Female,>25,300-500
11127,Yes,1,36 months,Female,>25,300-500
11128,Yes,1,36 months,Female,>25,300-500
11129,Yes,1,36 months,Female,>25,300-500
11130,Yes,1,36 months,Female,>25,300-500
11131,Yes,1,36 months,Female,>25,300-500
11132,Yes,1,36 months,Female,>25,300-500
11133,Yes,1,36 months,Female,>25,300-500
11134,Yes,1,36 months,Female,>25,300-500
11135,Yes,1,36 months,Female,>25,300-500
11136,Yes,1,36 months,Female,>25,300-500
11137,Yes,1,36 months,Female,>25,300-500
11138,Yes,1,36 months,Female,>25,300-500
11139,Yes,1,36 months,Female,>25,300-500
11140,Yes,1,36 months,Female,>25,300-500
11141,Yes,1,36 months,Female,>25,300-500
11142,Yes,1,36 months,Female,>25,300-500
11143,Yes,1,36 months,Female,>25,300-500
11144,Yes,1,36 months,Female,>25,300-500
11145,Yes,1,36 months,Female,>25,300-500
11146,Yes,1,36 months,Female,>25,300-500
11147,Yes,1,36 months,Female,>25,300-500
11148,Yes,1,36 months,Female,>25,300-500
11149,Yes,1,36 months,Female,>25,300-500
11150,Yes,1,36 months,Female,>25,300-500
11151,Yes,1,36 months,Female,>25,300-500
11152,Yes,1,36 months,Female,>25,300-500
11153,Yes,1,36 months,Female,>25,300-500
11154,Yes,1,36 months,Female,>25,300-500
11155,Yes,1,36 months,Female,>25,300-500
11156,Yes,1,36 months,Female,>25,300-500
11157,Yes,1,36 months,Female,>25,300-500
11158,Yes,1,36 months,Female,>25,300-500
11159,Yes,1,36 months,Female,>25,300-500
11160,Yes,1,36 months,Female,>25,300-500
11161,Yes,1,36 months,Female,>25,300-500
11162,Yes,1,36 months,Female,>25,300-500
11163,Yes,1,36 months,Female,>25,300-500
11164,Yes,1,36 months,Female,>25,300-500
11165,Yes,1,36 months,Female,>25,300-500
11166,Yes,1,36 months,Female,>25,300-500
11167,Yes,1,36 months,Female,>25,300-500
11168,Yes,1,36 months,Female,>25,300-500
11169,Yes,1,36 months,Female,>25,300-500
11170,Yes,1,36 months,Female,>25,300-500
11171,Yes,1,36 months,Female,>25,300-500
11172,Yes,1,36 months,Female,>25,300-500
11173,Yes,1,36 months,Female,>25,300-500
11174,Yes,1,36 months,Female,>25,300-500
11175,Yes,1,36 months,Female,>25,300-500
11176,Yes,1,36 months,Female,>25,300-500
11177,Yes,1,36 months,Female,>25,300-500
11178,Yes,1,36 months,Female,>25,300-500
11179,Yes,1,36 months,Female,>25,300-500
11180,Yes,1,36 months,Female,>25,300-500
11181,Yes,1,36 months,Female,>25,300-500
11182,Yes,1,36 months,Female,>25,300-500
11183,Yes,1,36 months,Female,>25,300-500
11184,Yes,1,36 months,Female,>25,300-500
11185,Yes,1,36 months,Female,>25,300-500
11186,Yes,1,36 months,Female,>25,300-500
11187,Yes,1,36 months,Female,>25,300-500
11188,Yes,1,36 months,Female,>25,300-500
11189,Yes,1,36 months,Female,>25,300-500
11190,Yes,1,36 months,Female,>25,300-500
11191,Yes,1,36 months,Female,>25,300-500
11192,Yes,1,36 months,Female,>25,300-500
11193,Yes,1,36 months,Female,>25,300-500
11194,Yes,1,36 months,Female,>25,300-500
11195,Yes,1,36 months,Female,>25,300-500
11196,Yes,1,36 months,Female,>25,300-500
11197,Yes,1,36 months,Female,>25,300-500
11198,Yes,1,36 months,Female,>25,300-500
11199,Yes,1,36 months,Female,>25,300-500
11200,Yes,1,36 months,Female,>25,300-500
11201,Yes,1,36 months,Female,>25,300-500
11202,Yes,1,36 months,Female,>25,300-500
11203,Yes,1,36 months,Female,>25,300-500
11204,Yes,1,36 months,Female,>25,300-500
11205,Yes,1,36 months,Female,>25,300-500
11206,Yes,1,36 months,Female,>25,300-500
11207,Yes,1,36 months,Female,>25,300-500
11208,Yes,1,36 months,Female,>25,300-500
11209,Yes,1,36 months,Female,>25,300-500
11210,Yes,1,36 months,Female,>25,300-500
11211,Yes,1,36 months,Female,>25,300-500
11212,Yes,1,36 months,Female,>25,300-500
11213,Yes,1,36 months,Female,>25,300-500
11214,Yes,1,36 months,Female,>25,300-500
11215,Yes,1,36 months,Female,>25,300-500
11216,Yes,1,36 months,Female,>25,300-500
11217,Yes,1,36 months,Female,>25,300-500
11218,Yes,1,36 months,Female,>25,300-500
11219,Yes,1,36 months,Female,>25,300-500
11220,Yes,1,36 months,Female,>25,300-500
11221,Yes,1,36 months,Female,>25,300-500
11222,Yes,1,36 months,Female,>25,300-500
11223,Yes,1,36 months,Female,>25,300-500
11224,Yes,1,36 months,Female,>25,300-500
11225,Yes,1,36 months,Female,>25,300-500
11226,Yes,1,36 months,Female,>25,300-500
11227,Yes,1,36 months,Female,>25,300-500
11228,Yes,1,36 months,Female,>25,300-500
11229,Yes,1,36 months,Female,>25,300-500
11230,Yes,1,36 months,Female,>25,300-500
11231,Yes,1,36 months,Female,>25,300-500
11232,Yes,1,36 months,Female,>25,300-500
11233,Yes,1,36 months,Female,>25,300-500
11234,Yes,1,36 months,Female,>25,300-500
11235,Yes,1,36 months,Female,>25,300-500
11236,Yes,1,36 months,Female,>25,300-500
11237,Yes,1,36 months,Female,>25,300-500
11238,Yes,1,36 months,Female,>25,300-500
11239,Yes,1,36 months,Female,>25,300-500
11240,Yes,1,36 months,Female,>25,300-500
11241,Yes,1,36 months,Female,>25,300-500
11242,Yes,1,36 months,Female,>25,300-500
11243,Yes,1,36 months,Female,>25,300-500
11244,Yes,1,36 months,Female,>25,300-500
11245,Yes,1,36 months,Female,>25,300-500
11246,Yes,1,36 months,Female,>25,300-500
11247,Yes,1,36 months,Female,>25,300-500
11248,Yes,1,36 months,Female,>25,300-500
11249,Yes,1,36 months,Female,>25,300-500
11250,Yes,1,36 months,Female,>25,300-500
11251,Yes,1,36 months,Female,>25,300-500
11252,Yes,1,36 months,Female,>25,300-500
11253,Yes,1,36 months,Female,>25,300-500
11254,Yes,1,36 months,Female,>25,300-500
11255,Yes,1,36 months,Female,>25,300-500
11256,Yes,1,36 months,Female,>25,300-500
11257,Yes,1,36 months,Female,>25,300-500
11258,Yes,1,36 months,Female,>25,300-500
11259,Yes,1,36 months,Female,>25,300-500
11260,Yes,1,36 months,Female,>25,300-500
11261,Yes,1,36 months,Female,>25,300-500
11262,Yes,1,36 months,Female,>25,300-500
11263,Yes,1,36 months,Female,>25,300-500
11264,Yes,1,36 months,Female,>25,300-500
11265,Yes,1,36 months,Female,>25,300-500
11266,Yes,1,36 months,Female,>25,300-500
11267,Yes,1,36 months,Female,>25,300-500
11268,Yes,1,36 months,Female,>25,300-500
11269,Yes,1,36 months,Female,>25,300-500
11270,Yes,1,36 months,Female,>25,300-500
11271,Yes,1,36 months,Female,>25,300-500
11272,Yes,1,36 months,Female,>25,300-500
11273,Yes,1,36 months,Female,>25,300-500
11274,Yes,1,36 months,Female,>25,300-500
11275,Yes,1,36 months,Female,>25,300-500
11276,Yes,1,36 months,Female,>25,300-500
11277,Yes,1,36 months,Female,>25,300-500
11278,Yes,1,36 months,Female,>25,300-500
11279,Yes,1,36 months,Female,>25,300-500
11280,Yes,1,36 months,Female,>25,300-500
11281,Yes,1,36 months,Female,>25,300-500
11282,Yes,1,36 months,Female,>25,300-500
11283,Yes,1,36 months,Female,>25,300-500
11284,Yes,1,36 months,Female,>25,300-500
11285,Yes,1,36 months,Female,>25,300-500
11286,Yes,1,36 months,Female,>25,300-500
11287,Yes,1,36 months,Female,>25,300-500
11288,Yes,1,36 months,Female,>25,300-500
11289,Yes,1,36 months,Female,>25,300-500
11290,Yes,1,36 months,Female,>25,300-500
11291,Yes,1,36 months,Female,>25,300-500
11292,Yes,1,36 months,Female,>25,300-500
11293,Yes,1,36 months,Female,>25,300-500
11294,Yes,1,36 months,Female,>25,300-500
11295,Yes,1,36 months,Female,>25,300-500
11296,Yes,1,36 months,Female,>25,300-500
11297,Yes,1,36 months,Female,>25,300-500
11298,Yes,1,36 months,Female,>25,300-500
11299,Yes,1,36 months,Female,>25,300-500
11300,Yes,1,36 months,Female,>25,300-500
11301,Yes,1,36 months,Female,>25,300-500
11302,Yes,1,36 months,Female,>25,300-500
11303,Yes,1,36 months,Female,>25,300-500
11304,Yes,1,36 months,Female,>25,300-500
11305,Yes,1,36 months,Female,>25,300-500
11306,Yes,1,36 months,Female,>25,300-500
11307,Yes,1,36 months,Female,>25,300-500
11308,Yes,1,36 months,Female,>25,300-500
11309,Yes,1,36 months,Female,>25,300-500
11310,Yes,1,36 months,Female,>25,300-500
11311,Yes,1,36 months,Female,>25,300-500
11312,Yes,1,36 months,Female,>25,300-500
11313,Yes,1,36 months,Female,>25,300-500
11314,Yes,1,36 months,Female,>25,300-500
11315,Yes,1,36 months,Female,>25,300-500
11316,Yes,1,36 months,Female,>25,300-500
11317,Yes,1,36 months,Female,>25,300-500
11318,Yes,1,36 months,Female,>25,300-500
11319,Yes,1,36 months,Female,>25,300-500
11320,Yes,1,36 months,Female,>25,300-500
11321,Yes,1,36 months,Female,>25,300-500
11322,Yes,1,36 months,Female,>25,300-500
11323,Yes,1,36 months,Female,>25,300-500
11324,Yes,1,36 months,Female,>25,300-500
11325,Yes,1,36 months,Female,>25,300-500
11326,Yes,1,36 months,Female,>25,300-500
11327,Yes,1,36 months,Female,>25,300-500
11328,Yes,1,36 months,Female,>25,300-500
11329,Yes,1,36 months,Female,>25,300-500
11330,Yes,1,36 months,Female,>25,300-500
11331,Yes,1,36 months,Female,>25,300-500
11332,Yes,1,36 months,Female,>25,300-500
11333,Yes,1,36 months,Female,>25,300-500
11334,Yes,1,36 months,Female,>25,300-500
11335,Yes,1,36 months,Female,>25,300-500
11336,Yes,1,36 months,Female,>25,300-500
11337,Yes,1,36 months,Female,>25,300-500
11338,Yes,1,36 months,Female,>25,300-500
11339,Yes,1,36 months,Female,>25,300-500
11340,Yes,1,36 months,Female,>25,300-500
11341,Yes,1,36 months,Female,>25,300-500
11342,Yes,1,36 months,Female,>25,300-500
11343,Yes,1,36 months,Female,>25,300-500
11344,Yes,1,36 months,Female,>25,300-500
11345,Yes,1,36 months,Female,>25,300-500
11346,Yes,1,36 months,Female,>25,300-500
11347,Yes,1,36 months,Female,>25,300-500
11348,Yes,1,36 months,Female,>25,300-500
11349,Yes,1,36 months,Female,>25,300-500
11350,Yes,1,36 months,Female,>25,300-500
11351,Yes,1,36 months,Female,>25,300-500
11352,Yes,1,36 months,Female,>25,300-500
11353,Yes,1,36 months,Female,>25,300-500
11354,Yes,1,36 months,Female,>25,300-500
11355,Yes,1,36 months,Female,>25,300-500
11356,Yes,1,36 months,Female,>25,300-500
11357,Yes,1,36 months,Female,>25,300-500
11358,Yes,1,36 months,Female,>25,300-500
11359,Yes,1,36 months,Female,>25,300-500
11360,Yes,1,36 months,Female,>25,300-500
11361,Yes,1,36 months,Female,>25,300-500
11362,Yes,1,36 months,Female,>25,300-500
11363,Yes,1,36 months,Female,>25,300-500
11364,Yes,1,36 months,Female,>25,300-500
11365,Yes,1,36 months,Female,>25,300-500
11366,Yes,1,36 months,Female,>25,300-500
11367,Yes,1,36 months,Female,>25,300-500
11368,Yes,1,36 months,Female,>25,300-500
11369,Yes,1,36 months,Female,>25,300-500
11370,Yes,1,36 months,Female,>25,300-500
11371,Yes,1,36 months,Female,>25,300-500
11372,Yes,1,36 months,Female,>25,300-500
11373,Yes,1,36 months,Female,>25,300-500
11374,Yes,1,36 months,Female,>25,300-500
11375,Yes,1,36 months,Female,>25,300-500
11376,Yes,1,36 months,Female,>25,300-500
11377,Yes,1,36 months,Female,>25,300-500
11378,Yes,1,36 months,Female,>25,300-500
11379,Yes,1,36 months,Female,>25,300-500
